PlacesIdx,County,Phillimore,Hundred,Vill,Area,XRefs,OSrefs,OScodes,lat,lon,easting,northing,start_date,end_date
311,BUK,"14,6",Ixhill,Addingrove,,,SP6611,,51.793773,-1.0444,466000.0,211000.0,1066,1086
316,BUK,"4,40. (21,8). 23,30",`Mow',Addington,,,SP7428,,51.945595,-0.924787,474000.0,228000.0,1066,1086
321,KEN,"5,51",Larkfield,Addington,Aylesford,,TQ6558,,51.297218,0.365318,565000.0,158000.0,1066,1086
331,SUR,"34,1. 36,7",Wallington,Addington,,,TQ3863,,51.34933,-0.019751,538000.0,163000.0,1066,1086
336,LIN,"2,19. 3,46. 12,79-80;(81-82). 24,51. 29,17;19;23. 38,8. 68,10",`Candleshoe',Addlethorpe,Lindsey South Riding,,TF5468,,53.18683,0.303338,554000.0,368000.0,1066,1086
341,YKS,"1W49. 28W21. SW,Bu37",`Burghshire',Addlethorpe,West Riding,,SE3448,,53.927037,-1.48372,434000.0,448000.0,1066,1086
346,YKS,"5W2 and note. SW,Sk18",`Skyrack',Adel,West Riding,,SE2740,,53.855547,-1.591018,427000.0,440000.0,1066,1086
351,LIN,"8,5(-6)",`Beltisloe',{Adewelle},Kesteven,,TF0216,speculative,52.732049,-0.490878,502000.0,316000.0,1066,1086
356,HEF,ES6,Leintwardine,Adforton,,,SO4071,,52.333802,-2.881961,340000.0,271000.0,1066,1086
361,SHR,"6,13",Leintwardine,Adforton,,,SO4071,,52.333802,-2.881961,340000.0,271000.0,1066,1086
366,HAM,"IoW7,15. IoW9,6",Bowcombe,Adgestone,Isle of Wight,,SZ5986,,50.670673,-1.166448,459000.0,86000.0,1066,1086
371,KEN,"3,18",Eastry,Adisham,Eastry,,TR2254,,51.241962,1.179238,622000.0,154000.0,1066,1086
381,GLS,"12,2. EvO8",Salmonsbury,Adlestrop,,,SP2426,,51.932008,-1.652338,424000.0,226000.0,1066,1086
386,HEF,ES3;19-20,Leintwardine,Adley,,,SO3774,,52.360433,-2.926545,337000.0,274000.0,1066,1086
391,SHR,"4,20,26. 6,27-28",Leintwardine,Adley,,,SO3774,,52.360433,-2.926545,337000.0,274000.0,1066,1086
396,YKS,"17W1. SW,St2",Staincross,Adlingfleet,West Riding,,SE8421,,53.678743,-0.729787,484000.0,421000.0,1066,1086
401,CHS,"1,26",{Hamestan},Adlington,,,SJ9180,,53.31687,-2.136555,391000.0,380000.0,1066,1086
406,GLS,"11,11",{Celfledetorn},Admington,,,SP1945,,52.103025,-1.72401,419000.0,245000.0,1066,1086
411,WAR,EG4,{Celfledetorn},Admington,,,SP1945,,52.103025,-1.72401,419000.0,245000.0,1066,1086
416,SOM,"25,3",North Petherton,Adsborough,,,ST2729,,51.055678,-3.042949,327000.0,129000.0,1066,1086
421,BUK,"16,8",`Mow',Adstock,,,SP7330,,51.963706,-0.938909,473000.0,230000.0,1066,1086
426,NTH,"1,6. 17,1. 18,73",Foxley,Adstone,,,SP5951,,52.15415,-1.139028,459000.0,251000.0,1066,1086
431,OXF,"35,21",Lewknor,Adwell,,,SU6999,,51.685533,-1.003284,469000.0,199000.0,1066,1086
436,YKS,"5W31. 10W39(-40). SW,O2",`Osgodcross',Adwick [le Street],West Riding,,SE5408,,53.565861,-1.186146,454000.0,408000.0,1066,1086
441,YKS,"5W30. SW,Sf9 note;34",Strafforth,Adwick [le Street],West Riding,,SE5408,,53.565861,-1.186146,454000.0,408000.0,1066,1086
446,YKS,"10W14. SW,Sf9 and note",Strafforth,Adwick [upon Dearne],West Riding,,SE4701,,53.50362,-1.292875,447000.0,401000.0,1066,1086
451,DEV,"34,42",Witheridge,Adworthy,,,SS7715,,50.921303,-3.751333,277000.0,115000.0,1066,1086
461,DOR,"28,6-7. 37,7. 41,1. 57,20",Ailwood,Afflington,,,SY9780,,50.619687,-2.043761,397000.0,80000.0,1066,1086
466,DOR,"11,5",Bere [Regis],Affpuddle,,,SY8093,,50.736255,-2.284773,380000.0,93000.0,1066,1086
471,DEV,"34,49",Kerswell,Afton,,,SX8462,,50.446328,-3.635138,284000.0,62000.0,1066,1086
476,HAM,"IoW1,3",Bowcombe,Afton,Isle of Wight,,SZ3586,,50.672608,-1.506053,435000.0,86000.0,1066,1086
481,STS,"10,4",Offlow,Agardsley,,,SK1327,,52.840375,-1.808445,413000.0,327000.0,1066,1086
486,YKS,"6N96. SN,CtA29",Land of Count Alan,Agglethorpe,North Riding,,SE0886,,54.269605,-1.87867,408000.0,486000.0,1066,1086
491,KEN,"9,47",Street,{Aia},Lympne,,TQ1535,speculative,51.102773,-0.358834,515000.0,135000.0,1066,1086
496,YKS,1L1 and note. See also CHS Y2,Amounderness,Aighton,North Lancashire,,SD6739,approximate,53.846198,-2.503059,367000.0,439000.0,1066,1086
501,YKS,"2B14. 5E33. SE,Sn4",{Sneculfcros},Aike,East Riding,,TA0445,,53.89078,-0.419033,504000.0,445000.0,1066,1086
506,LIN,"2,20. 4,63",`Calcewath',Ailby,Lindsey South Riding,,TF4376,,53.261757,0.142426,543000.0,376000.0,1066,1086
511,HEF,"25,9",Elsdon,Ailey,,,SO3448,,52.12636,-2.965509,334000.0,248000.0,1066,1086
516,WAR,"40,1",`Tremlowe',Ailstone,,,SP2050,,52.147942,-1.709119,420000.0,250000.0,1066,1086
521,NTH,"6,5. 6a,3",Upton,Ailsworth,,,TL1199,,52.577515,-0.363362,511000.0,299000.0,1066,1086
526,DOR,"56,58",Ailwood,Ailwood,,,SY9981,,50.628687,-2.015492,399000.0,81000.0,1066,1086
531,YKS,"6N52 and note;53. SN,CtA19-20",Land of Count Alan,Ainderby [Mires],North Riding,,SE2592,,54.322983,-1.617149,425000.0,492000.0,1066,1086
536,YKS,"6N157. SN,CtA43",Land of Count Alan,Ainderby [Quernhow],North Riding,,SE3480,,54.214624,-1.480143,434000.0,480000.0,1066,1086
541,YKS,"6N34. SN,CtA14",Land of Count Alan,Ainderby [Steeple],North Riding,,SE3392,,54.322531,-1.494159,433000.0,492000.0,1066,1086
546,YKS,"1Y2. SN,A1",Allerton,Ainderby [Steeple],North Riding,,SE3392,,54.322531,-1.494159,433000.0,492000.0,1066,1086
551,CHS,"R1,24",[West] Derby,Ainsdale,South Lancashire,,SD3112,,53.60002,-3.044126,331000.0,412000.0,1066,1086
556,YKS,"16W1. SW,BA9",Barkston,[Little] Airmyn,West Riding,,SE7225,,53.716477,-0.910489,472000.0,425000.0,1066,1086
561,YKS,30W28,Craven,Airton,West Riding,,SD9059,,54.026909,-2.154145,390000.0,459000.0,1066,1086
566,YKS,"1N16. SN,L27",Langbaurgh,Airy [Holme],North Riding,,NZ5711,,54.491155,-1.121577,457000.0,511000.0,1066,1086
571,LIN,"1,39;47",Corringham,Aisby,Lindsey West Riding,,SK8792,,53.417661,-0.692436,487000.0,392000.0,1066,1086
576,LIN,"26,47",`Threo',Aisby,Kesteven,,TF0138,,52.929938,-0.498886,501000.0,338000.0,1066,1086
581,SOM,"21,31",Cannington,Aisholt,,,ST1935,,51.108546,-3.158419,319000.0,135000.0,1066,1086
586,YKS,"6N123. SN,CtA36",Land of Count Alan,Aiskew,North Riding,,SE2788,,54.286934,-1.586762,427000.0,488000.0,1066,1086
591,YKS,"1N53. SN,D18",{Dic},Aislaby,North Riding,,SE7785,,54.254907,-0.819606,477000.0,485000.0,1066,1086
596,YKS,"5N9. SN,L10",Langbaurgh,Aislaby,North Riding,,NZ8508,,54.460291,-0.690291,485000.0,508000.0,1066,1086
601,YKS,"2W13 note. 13W21 and note. SW,Bu19",`Burghshire',Aismunderby,West Riding,,SE3068,,54.107029,-1.542666,430000.0,468000.0,1066,1086
606,LIN,"24,7. 68,27(-28)",`Lawress',Aisthorpe,Lindsey West Riding,,SK9480,,53.308631,-0.590706,494000.0,380000.0,1066,1086
616,BUK,"14,26",`Stotfold',Akeley,,,SP7037,,52.027017,-0.98114,470000.0,237000.0,1066,1086
621,SUF,"1,117. 8,68;71. 38,11. 41,5;16",Claydon,Akenham,,,TM1448,,52.088968,1.122333,614000.0,248000.0,1066,1086
626,SUF,"1,56",`Lothingland',Akethorpe,,,TM5493,,52.475796,1.738843,654000.0,293000.0,1066,1086
636,HAM,"IoW9,4",Bowcombe,{Alalei},Isle of Wight,,SZ5683,speculative,50.643993,-1.20935,456000.0,83000.0,1066,1086
641,SHR,"4,1,9",{Reweset},Alberbury,,,SJ3514,,52.719744,-2.963753,335000.0,314000.0,1066,1086
646,SHR,"4,3,51;57",Baschurch,Albright [Hussey],,,SJ5017,,52.748309,-2.742161,350000.0,317000.0,1066,1086
651,SHR,"3g,7",Wrockwardine,Albrightlee,,,SJ5216,,52.739502,-2.712388,352000.0,316000.0,1066,1086
656,SHR,"4,25,6",{Alnodestreu},Albrighton,,,SJ8104,,52.63343,-2.282166,381000.0,304000.0,1066,1086
661,SHR,"4,3,71",Baschurch,Albrighton,,,SJ4918,,52.757204,-2.75713,349000.0,318000.0,1066,1086
666,NFK,"1,129;221. 4,48. 29,7",Earsham,Alburgh,,,TM2787,,52.433832,1.337959,627000.0,287000.0,1066,1086
671,SUF,ENf2,Earsham,Alburgh,,,TM2787,,52.433832,1.337959,627000.0,287000.0,1066,1086
676,HRT,"4,11",`Edwinstree',Albury,,,TL4324,,51.896215,0.076878,543000.0,224000.0,1066,1086
681,BRK,B3;8 note,Thame,Albury,,,SP6505,,51.73995,-1.060019,465000.0,205000.0,1066,1086
686,OXF,"59,22. EBe2",Thame,Albury,,,SP6505,,51.73995,-1.060019,465000.0,205000.0,1066,1086
691,SUR,"19,36",Blackheath,Albury,,,TQ0447,,51.21274,-0.512424,504000.0,147000.0,1066,1086
696,NFK,"9,87;174",South Erpingham,Alby,,,TG1934,,52.858941,1.25164,619000.0,334000.0,1066,1086
706,SHR,"4,21,19",Leintwardine,Alcaston,,,SO4587,,52.478156,-2.811226,345000.0,287000.0,1066,1086
711,SUS,"2,1g",Rotherfield,`Alchin',Pevensey,,TQ5028,approximate,51.031793,0.137833,550000.0,128000.0,1066,1086
716,SUS,"8,1. 9,63;65;81;99-100",{Wandelmestrei},Alciston,Pevensey,,TQ5005,,50.82511,0.128377,550000.0,105000.0,1066,1086
726,SOM,"25,11",Carhampton,Alcombe,,,SS9745,,51.194903,-3.475444,297000.0,145000.0,1066,1086
731,HUN,"1,6. 5,2. 19,15;17-20. D22",`Leightonstone',Alconbury,,,TL1876,,52.369365,-0.268239,518000.0,276000.0,1066,1086
736,NFK,"8,130. 9,87;146;151",North Erpingham,Aldborough,,,TG1834,,52.859346,1.236812,618000.0,334000.0,1066,1086
741,YKS,"1Y18. 1W30. 21W3. 24W10. 25W27. 28W36. SW,Bu13",`Burghshire',[Ald]borough,West Riding,,SE4066,,54.088378,-1.389993,440000.0,466000.0,1066,1086
746,WIL,"1,10",`Selkley',Aldbourne,,,SU2675,,51.473371,-1.627035,426000.0,175000.0,1066,1086
751,YKS,"14E11. SE,Hol14",Holderness [Middle Hundred],Aldbrough,East Riding,,TA2438,,53.823509,-0.117706,524000.0,438000.0,1066,1086
756,YKS,"6N13-14. SN,CtA10",Land of Count Alan,Aldbrough,North Riding,,NZ2011,,54.493953,-1.692749,420000.0,511000.0,1066,1086
761,HRT,"15,3",Tring,Aldbury,,,SP9612,,51.798425,-0.609246,496000.0,212000.0,1066,1086
766,YKS,1L2. See also CHS Y3,Amounderness,Aldcliffe,North Lancashire,,SD4660,,54.033154,-2.825931,346000.0,460000.0,1066,1086
771,SUF,"6,130. 21,105",`Plomesgate',Aldeburgh,,,TM4656,,52.147472,1.594281,646000.0,256000.0,1066,1086
776,NFK,"20,36",`Clavering',Aldeby,,,TM4593,,52.479905,1.606605,645000.0,293000.0,1066,1086
781,HRT,"10,17",St Albans,Aldenham,,,TL1400,,51.687199,-0.352259,514000.0,200000.0,1066,1086
786,HRT,"9,4",`Danish',Aldenham,,,TQ1398,,51.669426,-0.367363,513000.0,198000.0,1066,1086
791,WIL,"37,14. 68,33",Alderbury,Alderbury,,,SU1826,,51.033077,-1.744669,418000.0,126000.0,1066,1086
796,ESS,"23,11",`Hinckford',Alderford,,,TL7633,,51.967619,0.56061,576000.0,233000.0,1066,1086
801,GLS,"64,3",{Grimboldestou},Alderley,,,ST7690,,51.608318,-2.347963,376000.0,190000.0,1066,1086
806,CHS,"14,6",{Hamestan},[Nether] Alderley,,,SJ8476,,53.280748,-2.241424,384000.0,376000.0,1066,1086
811,CHS,"9,28",{Hamestan},[Over] Alderley,,,SJ8676,,53.280805,-2.211428,386000.0,376000.0,1066,1086
816,BRK,"B5. 1,44-45",Reading,Aldermaston,,,SU5965,,51.380992,-1.153605,459000.0,165000.0,1066,1086
821,WAR,EW5,Pershore,Alderminster,,,SP2348,,52.129845,-1.665411,423000.0,248000.0,1066,1086
826,WOR,"9,3",Pershore,Alderminster,,,SP2348,,52.129845,-1.665411,423000.0,248000.0,1066,1086
831,WIL,"67,35",`Frustfield',Alderstone,,,SU2424,,51.014875,-1.659236,424000.0,124000.0,1066,1086
836,GLS,"1,43. 11,5",Tewkesbury,Alderton,,,SP0033,,51.995456,-2.001402,400000.0,233000.0,1066,1086
841,NTH,"18,9;91",Cleyley,Alderton,,,SP7446,,52.107401,-0.920903,474000.0,246000.0,1066,1086
846,SUF,"6,152;159;162;164;240. 21,77",Wilford,Alderton,,,TM3441,,52.01806,1.408945,634000.0,241000.0,1066,1086
851,WIL,"41,9. 49,3",Dunley,Alderton,,,ST8382,,51.536643,-2.246491,383000.0,182000.0,1066,1086
856,ESS,"8,7",Ongar,Alderton [Hall],,,TQ4296,,51.644877,0.050916,542000.0,196000.0,1066,1086
861,YKS,"1W40. 2W8. 28W38. SW,Bu20",`Burghshire',Aldfield,West Riding,,SE2669,,54.116232,-1.603757,426000.0,469000.0,1066,1086
866,KEN,"5,171",Bircholt,Aldglose,Wye,,TR0844,approximate,51.157434,0.973171,608000.0,144000.0,1066,1086
871,ESS,"18,24",Lexden,Aldham,,,TL9125,,51.890832,0.774257,591000.0,225000.0,1066,1086
876,SUF,"1,105. 14,112. 35,6",Cosford,Aldham,,,TM0444,,52.056827,0.974195,604000.0,244000.0,1066,1086
881,SUS,"3,3",Boxgrove,Aldingbourne,Chichester,,SU9205,,50.837218,-0.694821,492000.0,105000.0,1066,1086
886,YKS,1L8. See also CHS Y9,Amounderness,Aldingham,North Lancashire,,SD2871,,54.129795,-3.103318,328000.0,471000.0,1066,1086
891,KEN,"2,23;25",Bircholt,Aldington,Lympne,,TR0736,,51.085955,0.954304,607000.0,136000.0,1066,1086
896,KEN,"5,68",Eyhorne,Aldington,Aylesford,,TQ8157,,51.283379,0.594068,581000.0,157000.0,1066,1086
901,WOR,"10,5",`Fishborough',Aldington,,,SP0644,,52.094324,-1.913824,406000.0,244000.0,1066,1086
906,SHR,"7,6",{Culvestan},Aldon,,,SO4379,,52.406037,-2.839302,343000.0,279000.0,1066,1086
911,CHS,"1,10",Ruloe,{Aldredelie},,,SJ5474,speculative,53.261009,-2.691047,354000.0,374000.0,1066,1086
916,STS,"12,24",Offlow,Aldridge,,,SK0600,,52.597776,-1.912846,406000.0,300000.0,1066,1086
921,SUF,"6,70;74",Bishop's,Aldringham,,,TM4460,,52.184251,1.567982,644000.0,260000.0,1066,1086
926,SUS,"12,20(-21)",Aldrington,Aldrington,Lewes,,TQ2705,,50.830606,-0.197991,527000.0,105000.0,1066,1086
931,GLS,"3,4 note. 10,5. 78,11",Bibury,Aldsworth,,,SP1510,,51.788465,-1.783923,415000.0,210000.0,1066,1086
936,YKS,"5N70. SN,B26",`Bulford',Aldwark,North Riding,,SE4663,,54.060918,-1.298729,446000.0,463000.0,1066,1086
941,SOM,"37,5",Hartcliffe,Aldwick,,,ST4961,,51.345778,-2.733641,349000.0,161000.0,1066,1086
951,BRK,"63,1",`Nakedthorn',Aldworth,,,SU5579,,51.507264,-1.208903,455000.0,179000.0,1066,1086
956,NFK,"1,16",`Gallow',Alethorpe,,,TF9431,,52.841586,0.879044,594000.0,331000.0,1066,1086
961,SOM,"25,4",Cannington,Aley,,,ST1838,,51.135375,-3.173384,318000.0,138000.0,1066,1086
971,LIN,"24,70. 66,2",`Calcewath',Alford,Lindsey South Riding,,TF4576,,53.261214,0.172387,545000.0,376000.0,1066,1086
976,SOM,"19,65",{Blachethorna},Alford,,,ST6032,,51.085906,-2.572469,360000.0,132000.0,1066,1086
981,SOM,"35,13",Williton,Alfoxton,,,ST1441,,51.161758,-3.231258,314000.0,141000.0,1066,1086
986,DBY,"16,7",`Scarsdale',Alfreton,,,SK4155,,53.090663,-1.389248,441000.0,355000.0,1066,1086
991,SUS,"10,57-58",{Wandelmestrei},Alfriston,Pevensey,,TQ5103,,50.806878,0.141743,551000.0,103000.0,1066,1086
1001,LIN,"11,7. 12,73",Kirton,Algarkirk,Holland,,TF2935,,52.896997,-0.08375,529000.0,335000.0,1066,1086
1006,SOM,"8,30",Whitstone,Alhampton,,,ST6234,,51.104026,-2.544126,362000.0,134000.0,1066,1086
1011,LIN,"8,29. 14,29",`Manley',Alkborough,Lindsey West Riding,,SE8821,,53.678086,-0.669248,488000.0,421000.0,1066,1086
1016,GLS,"78,16",{Blachelaue},Alkerton,,,SO7705,,51.743229,-2.334518,377000.0,205000.0,1066,1086
1021,OXF,"7,50. 35,32",Bloxham,Alkerton,,,SP3742,,52.075146,-1.461549,437000.0,242000.0,1066,1086
1026,GLS,"1,15",Berkeley,Alkington,,,ST6998,,51.679905,-2.449758,369000.0,198000.0,1066,1086
1031,SHR,"4,14,8",Hodnet,Alkington,,,SJ5339,,52.946329,-2.700901,353000.0,339000.0,1066,1086
1036,DBY,"6,35",`Appletree',Alkmonton,,,SK1838,,52.939114,-1.733612,418000.0,338000.0,1066,1086
1041,GLS,"(37,5) and note",Bledisloe,Allaston,,,SO6404,,51.733551,-2.522694,364000.0,204000.0,1066,1086
1046,DEV,"48,11",Kerswell,Aller,,,SX8768,,50.500852,-3.594715,287000.0,68000.0,1066,1086
1051,DEV,"16,103. 32,3",Silverton,Aller,,,ST0506,,50.845687,-3.350759,305000.0,106000.0,1066,1086
1061,SOM,"21,63",Carhampton,Aller,,,ST0042,,51.168469,-3.431688,300000.0,142000.0,1066,1086
1066,SOM,"32,8",Somerton,Aller,,,ST3929,,51.057079,-2.871754,339000.0,129000.0,1066,1086
1071,SOM,"18,3",Williton,Aller,,,ST0739,,51.142682,-3.33082,307000.0,139000.0,1066,1086
1076,SOM,"25,23",Carhampton,Allercott,,,SS9539,,51.140605,-3.502302,295000.0,139000.0,1066,1086
1081,SOM,"32,4",Carhampton,Allerford,,,SS9046,,51.202586,-3.575889,290000.0,146000.0,1066,1086
1086,YKS,"1Y4. 1N46. SN,D12;14",{Dic},Allerston,North Riding,,SE8782,,54.226354,-0.667026,487000.0,482000.0,1066,1086
1091,YKS,"1Y10. SE,P3",Pocklington,Allerthorpe,East Riding,,SE7844,,53.88635,-0.814792,478000.0,444000.0,1066,1086
1096,YKS,"6N153 and note. SN,CtA43",Land of Count Alan,Allerthorpe [Hall],North Riding,,SE3286,,54.268673,-1.510173,432000.0,486000.0,1066,1086
1101,CHS,"R1,15",[West] Derby,Allerton,South Lancashire,,SJ4187,,53.37656,-2.888332,341000.0,387000.0,1066,1086
1111,YKS,"9W131 and note;144. SW,M7",Morley,Allerton,West Riding,,SE1133,,53.793212,-1.834503,411000.0,433000.0,1066,1086
1116,YKS,"9W1. SW,Sk4 and note",`Skyrack',Allerton [Bywater],West Riding,,SE4127,,53.737799,-1.379916,441000.0,427000.0,1066,1086
1121,YKS,"9W14. SW,Sk4 note;9",`Skyrack',[Chapel] Allerton,West Riding,,SE3037,,53.82842,-1.545703,430000.0,437000.0,1066,1086
1126,YKS,"1W37 and note. 28W3. 29W16. 31W1. SW,Bu10(-11)",`Burghshire',Allerton [Mauleverer],West Riding,,SE4157,,54.007416,-1.375919,441000.0,457000.0,1066,1086
1136,DBY,"4,2",Litchurch,Allestree,,,SK3439,,52.947332,-1.495444,434000.0,339000.0,1066,1086
1141,LEC,"1,3. 40,27;39",`Goscote',Allexton,,,SK8100,,52.591792,-0.805715,481000.0,300000.0,1066,1086
1146,CHS,"16,1",{Exestan},Allington,Ati's Cross,,SJ3857,,53.106588,-2.927571,338000.0,357000.0,1066,1086
1151,DOR,"33,4",`Goderthorn',Allington,,,SY4693,,50.734081,-2.766546,346000.0,93000.0,1066,1086
1156,HAM,"49,1",Mansbridge,Allington,,,SU4717,,50.950516,-1.332284,447000.0,117000.0,1066,1086
1161,KEN,"5,70",Eyhorne,Allington,Aylesford,,TQ8456,,51.273437,0.636523,584000.0,156000.0,1066,1086
1166,KEN,"5,41",Larkfield,Allington,Aylesford,,TQ7457,,51.285558,0.493796,574000.0,157000.0,1066,1086
1176,SUS,"10,103. 12,50(-52)",Barcombe,Allington,Lewes,,TQ3813,,50.899989,-0.038875,538000.0,113000.0,1066,1086
1181,WIL,"26,1",`Studfold',Allington,,,SU0663,,51.36603,-1.915195,406000.0,163000.0,1066,1086
1186,WIL,"16,3. 23,7",Amesbury,Allington,,,SU2039,,51.149909,-1.71543,420000.0,139000.0,1066,1086
1191,DEV,"30,3",Diptford,[East] Allington,,,SX7748,,50.319051,-3.729101,277000.0,48000.0,1066,1086
1196,DEV,"17,53",Chillington,[South] Allington,,,SX7938,,50.229568,-3.69782,279000.0,38000.0,1066,1086
1201,DEV,"52,6",Merton,Allisland,,,SS4811,,50.878443,-4.161976,248000.0,111000.0,1066,1086
1206,HAM,"NF7,1",Boldre,Allum,,,SU2707,,50.861875,-1.617729,427000.0,107000.0,1066,1086
1211,HEF,"6,8",Elsdon,Almeley,,,SO3351,,52.153207,-2.980706,333000.0,251000.0,1066,1086
1216,STS,"8,22",Pirehill,Almington,,,SJ7034,,52.902608,-2.447454,370000.0,334000.0,1066,1086
1221,DEV,"42,3",Hartland,Alminstone,,,SS3420,,50.955454,-4.364905,234000.0,120000.0,1066,1086
1226,YKS,"9W105. SW,Ag7",Agbrigg,Almondbury,West Riding,,SE1615,,53.631301,-1.759526,416000.0,415000.0,1066,1086
1231,GLS,"1,15",Berkeley,Almondsbury,,,ST6084,,51.553459,-2.57832,360000.0,184000.0,1066,1086
1241,SOM,"21,56",Carhampton,`Almsworthy',,,SS8239,,51.138071,-3.688048,282000.0,139000.0,1066,1086
1246,HEF,"29,9",Stradel,{Almundestune},,,SO3438,speculative,52.036466,-2.963572,334000.0,238000.0,1066,1086
1251,YKS,"2N24. SN,B23",`Bulford',Alne,North Riding,,SE4965,,54.078616,-1.252578,449000.0,465000.0,1066,1086
1256,WAR,"10,1",{Fernecumbe},Alne,,,SP1259,,52.229085,-1.825719,412000.0,259000.0,1066,1086
1261,SUF,"8,13",Carlford,Alnesbourn,,,TM1940,,52.0152,1.190073,619000.0,240000.0,1066,1086
1271,ESS,"11,4. 23,19. 90,60",`Hinckford',Alphamstone,,,TL8735,,51.981993,0.721636,587000.0,235000.0,1066,1086
1276,DEV,"1,43",Wonford,Alphington,,,SX9189,,50.690395,-3.544502,291000.0,89000.0,1066,1086
1281,NFK,"9,52 note;68 and note. 12,17 and note;25 note;26 note",`Henstead',Alpington,,,TG2901,,52.558642,1.376945,629000.0,301000.0,1066,1086
1286,CHS,"17,2",Rushton,Alpraham,,,SJ5859,,53.126518,-2.629109,358000.0,359000.0,1066,1086
1296,ESS,"4,4. 18,44. 20,65. 23,33",Tendring,Alresford,,,TM0620,,51.840601,0.988952,606000.0,220000.0,1066,1086
1301,HAM,"2,1",Fawley,Alresford,,,SU5833,,51.093381,-1.173148,458000.0,133000.0,1066,1086
1306,CHS,"1,20",Rushton,`Alretone',,,SJ5465,speculative,53.180116,-2.689745,354000.0,365000.0,1066,1086
1311,CHS,"13,7",{Tunendune},`Alretunstall',,,SJ7888,approximate,53.388393,-2.332249,378000.0,388000.0,1066,1086
1316,STS,"1,11",Offlow,Alrewas,,,SK1615,,52.732421,-1.764488,416000.0,315000.0,1066,1086
1321,CHS,"1,32",Middlewich,Alsager,,,SJ7955,,53.091809,-2.315027,379000.0,355000.0,1066,1086
1326,DBY,"1,15",Hamston,Alsop [-en-le-Dale],,,SK1655,,53.091991,-1.762535,416000.0,355000.0,1066,1086
1331,WAR,"15,1",Coleshill,Alspath,,,SP2582,,52.435423,-1.633687,425000.0,282000.0,1066,1086
1336,DEV,"17,40",Diptford,Alston,,,SX7140,,50.245855,-3.810608,271000.0,40000.0,1066,1086
1341,SUF,"2,19. 7,96;101;113",`Colnes',`Alston',,,TM2634,,51.958541,1.287954,626000.0,234000.0,1066,1086
1346,SOM,"24,14",Bempstone,Alston [Sutton],,,ST4151,,51.255093,-2.846837,341000.0,151000.0,1066,1086
1351,GLS,E19 note,`Oswaldslow',Alstone,,,SO9832,,51.986461,-2.030526,398000.0,232000.0,1066,1086
1356,SOM,"24,33",Huntspill,Alstone,,,ST3146,,51.209016,-2.989149,331000.0,146000.0,1066,1086
1361,STS,"11,6",Cuttlestone,Alstone and [Lower] Alstone,,,SJ8618,,52.759437,-2.208891,386000.0,318000.0,1066,1086
1366,STS,"8,28(-29)",Totmonslow,Alstonefield,,,SK1356,,53.101061,-1.807291,413000.0,356000.0,1066,1086
1371,HRT,"24,1",`Edwinstree',Alswick,,,TL3729,,51.942649,-0.008276,537000.0,229000.0,1066,1086
1381,NTH,"18,23. 35,3b",Nobottle,Althorp,,,SP6865,,52.278965,-1.004692,468000.0,265000.0,1066,1086
1386,LIN,"63,14",Epworth,Althorpe,Lindsey West Riding,,SE8309,,53.57107,-0.748115,483000.0,409000.0,1066,1086
1391,HAM,"6,1",Neatham,Alton,,,SU7139,,51.145867,-0.986363,471000.0,139000.0,1066,1086
1396,HEF,"10,52",Stretford,Alton,,,SO4253,,52.172207,-2.849518,342000.0,253000.0,1066,1086
1401,LEC,"13,66",`Goscote',Alton,,,SK3914,,52.722268,-1.424011,439000.0,314000.0,1066,1086
1406,STS,"1,54",Totmonslow,Alton,,,SK0742,,52.975324,-1.897202,407000.0,342000.0,1066,1086
1411,WIL,"68,18",Amesbury,Alton,,,SU1546,,51.213005,-1.786625,415000.0,146000.0,1066,1086
1416,WOR,"15,4",`Doddingtree',Alton,,,SO7274,,52.363346,-2.41261,372000.0,274000.0,1066,1086
1421,WIL,"24,2",Swanborough,Alton [Barnes],,,SU1062,,51.356983,-1.857766,410000.0,162000.0,1066,1086
1426,DOR,"2,2","Cerne, Totcombe and Modbury",Alton [Pancras],,,ST6902,,50.816701,-2.44141,369000.0,102000.0,1066,1086
1431,WIL,"2,4",Swanborough,Alton [Priors],,,SU1162,,51.356964,-1.843404,411000.0,162000.0,1066,1086
1436,WAR,"41,2",{Fernecumbe},{Altone},,,SP2367,speculative,52.30066,-1.664126,423000.0,267000.0,1066,1086
1446,CON,"5,8,2",Stratton,Alvacott,,,SX3195,,50.729964,-4.396042,231000.0,95000.0,1066,1086
1451,CHS,"26,7",Ruloe,Alvanley,,,SJ4973,,53.251563,-2.765834,349000.0,373000.0,1066,1086
1456,DBY,"9,1",Litchurch,Alvaston,,,SK3933,,52.89306,-1.421754,439000.0,333000.0,1066,1086
1461,WOR,"2,84",`Came',Alvechurch,,,SP0272,,52.346085,-1.972057,402000.0,272000.0,1066,1086
1466,SHR,ES5,Seisdon,Alveley,,,SO7684,,52.453436,-2.354591,376000.0,284000.0,1066,1086
1471,STS,"8,3",Seisdon,Alveley,,,SO7684,,52.453436,-2.354591,376000.0,284000.0,1066,1086
1476,DEV,"15,39",Fremington,Alverdiscott,,,SS5125,,51.005033,-4.125095,251000.0,125000.0,1066,1086
1481,HAM,"3,12",Meonstoke,Alverstoke,,,SZ6098,,50.778473,-1.150348,460000.0,98000.0,1066,1086
