"","id","morph","azimuth","area","trait_1","trait_2","trait_3","trait_4","trait_5","trait_6","trait_7","trait_8","name","date","dating_notes","xlong","ylat","date_type","xeast","ynorth","date_emp","model_age_mean","model_age_sd"
"1103",1120,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,933.588841048971,157.070535118459
"1104",1121,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"O Pha-ong (Pr.)",825,"Date derived from art historical analyses of lintels (Polkinghorne 2007).",104.14412,13.53846,"empirical",NA,NA,825,825,0
"1105",1122,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Damrei Krap (Pr.)",810,"Date derived from art historical analyses of lintels (Polkinghorne 2007).",104.14514,13.51672,"empirical",NA,NA,810,810,0
"1106",1123,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Trâpeang Rong (Pr.)",1021,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.04879,13.3856,"graphbased",397003.3,1479981,NA,933.593531732825,157.02182321784
"1107",1124,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kong Bong (Pr.)",1021,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.00508,13.38578,"graphbased",392246.4,1480030,NA,934.614561104209,157.209982871341
"1108",1125,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"O Ka-aek (Pr.)",880,"Date derived from art historical analyses of lintels (Polkinghorne 2007).",103.95655,13.33632,"empirical",387004.9,1474559,880,880,0
"1109",1126,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Neak Ta (Pr.)",1021,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.71391,13.44295,"graphbased",360773.8,1486486,NA,933.317174213322,155.926081529661
"1110",1127,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,911.562121064248,157.867163331678
"1111",1128,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,938.835672029851,207.077332385262
"1112",1129,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kong Bong (Pr.)",1021,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.00509,13.38571,"graphbased",NA,NA,NA,933.604998316495,157.514260784855
"1113",1130,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,"Tuol To Ong",1164,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.05337,13.55822,"graphbased",NA,NA,NA,934.319180367261,379.480770045542
"1114",1131,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1099.38704058531,168.87086289768
"1115",1132,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1060.3710770677,156.894533413539
"1116",1133,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,933.92110570317,157.521916161058
"1117",1134,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,934.775389297,157.317166606673
"1118",1135,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,933.539788439753,156.508755570622
"1119",1136,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,933.371374909759,157.878765175943
"1120",1137,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,951.208221357848,169.089820036825
"1121",1138,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1059.83599333405,157.34265971385
"1122",1139,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,890.935082877934,156.284863704164
"1123",1140,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Rong Lmong",1021,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.85983,13.42207,"graphbased",376575.1,1484096,NA,933.836030804219,157.085705837318
"1124",1141,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Angkor Thom (terrace et vestige de prasat)",1021,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.86182,13.43306,"graphbased",376636.9,1485398,NA,933.629392817221,157.334509792308
"1125",1142,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Chrung (Pr.) South-West",1249.5,"This temple is in the Southwest corner of the walls of Angkor Thom. Associated with Jayavarman VII (Coedès 1937: 207-256)",103.84542,13.42745,"empirical",376578.3,1486200,1249.5,1249.5,0
"1126",1143,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Chrung (Pr.) North-East",1249.5,"This temple is in the Northeast corner of the walls of Angkor Thom. Associated with Jayavarman VII (Coedès 1937: 207-256)",103.87277,13.4548,"empirical",NA,NA,1249.5,1249.5,0
"1127",1144,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Chrung (Pr.) North-West",1249.5,"This temple is in the Northwest corner of the walls of Angkor Thom. Associated with Jayavarman VII (Coedès 1937: 207-256)",103.84461,13.45457,"empirical",NA,NA,1249.5,1249.5,0
"1128",1145,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Kôk Dong",934,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.88425,13.31942,"graphbased",379060.2,1472806,NA,912.872510438618,157.109417198834
"1129",1146,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Anlong Thom (Pr.)",835,"Date derived from art historical analyses of lintels (Polkinghorne 2007).",104.16385,13.53206,"empirical",NA,NA,835,835,0
"1130",1147,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Kôki (Pr.)",825,"Date derived from art historical analyses of lintels (Polkinghorne 2007).",104.14575,13.53368,"empirical",NA,NA,825,825,0
"1131",1148,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Rup Arak (Pr.)",825,"Date derived from art historical analyses of lintels (Polkinghorne 2007).",104.13816,13.53431,"empirical",NA,NA,825,825,0
"1132",1149,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Rong Chen (Pr.)",1166,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.14595,13.53075,"graphbased",NA,NA,NA,1060.79667651033,156.692789262061
"1133",1150,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,912.39975955034,156.774278129994
"1134",1151,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,912.717479452305,157.613394906448
"1135",1152,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,932.607089831146,156.237775333271
"1136",1153,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1060.71848191974,157.416146830766
"1137",1154,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,912.061875137991,157.611293587972
"1138",1155,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1036.73110905542,157.879002915359
"1139",1156,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Unknown",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",103.76037,13.42203,"regression",365804.9,1484132,NA,911.860899276251,157.290859769875
"1140",1158,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Koh Ta Méas",713,"Stone Epigraphy (Pottier et al. 2004).",103.78814,13.43475,"empirical",NA,NA,713,713,0
"1141",1159,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Unknown",1021,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.79211,13.44288,"graphbased",NA,NA,NA,932.533698153085,157.713217126776
"1142",1160,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Unknown",1021,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.78465,13.42924,"graphbased",NA,NA,NA,933.665935314368,156.89076858796
"1143",1161,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Unknown",934,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.77802,13.42899,"graphbased",NA,NA,NA,912.600638305635,157.886304375118
"1144",1162,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Unknown",1021,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.77593,13.42849,"graphbased",NA,NA,NA,933.986363056451,157.102074962283
"1145",1163,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,"Unknown",1021,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.77703,13.42873,"graphbased",NA,NA,NA,933.732843497642,157.68318905838
"1146",1164,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Unknown",934,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.77273,13.43118,"graphbased",NA,NA,NA,911.497037204579,157.465848791772
"1147",1165,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Unknown",1067.198,"Date derived through multiple linear regression (Klassen et al. 2018).",103.77428,13.43209,"regression",NA,NA,NA,912.054693753994,157.411560143408
"1148",1167,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Unknown",1021.586,"Date derived through multiple linear regression (Klassen et al. 2018).",104.01441,13.38024,"regression",393403.6,1479361,NA,1039.29411289964,159.055216670336
"1149",1168,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Unknown",1166,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.7164,13.57675,"graphbased",361133,1501289,NA,1060.71405744699,158.074337034842
"1150",1169,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Unknown",1166,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.68196,13.58307,"graphbased",NA,NA,NA,1060.64861487605,157.683258276847
"1151",1170,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kôk Prasat Don Kroem",1163,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.84448,13.37161,"graphbased",NA,NA,NA,1039.14358958604,158.174279942316
"1152",1171,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kôk Prasat Kâmnâp",1163,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.86123,13.34992,"graphbased",NA,NA,NA,1040.50695406506,157.75672145177
"1153",1172,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Kroes Tnaot Te (Pr.)",930.5793,"Date derived through multiple linear regression (Klassen et al. 2018).",103.92955,13.35025,"regression",NA,NA,NA,1061.60101808221,157.473105807148
"1154",1173,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"Prei Phnom (Pr.)",1166,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.91196,13.36105,"graphbased",NA,NA,NA,1060.23829671356,156.700660977016
"1155",1174,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"Kôk Prasat Prei Phnom",1163,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.89815,13.33843,"graphbased",NA,NA,NA,1039.51306308171,157.76366161259
"1156",1175,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,938.050092983825,206.817776383026
"1157",1176,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,934.867851854661,156.345039013112
"1158",1177,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1059.1773199,157.791166677715
"1159",1178,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039.42479480456,158.205302973432
"1160",1179,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,939.214518674285,207.5567654205
"1161",1180,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,933.377280770095,156.605788222209
"1162",1181,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,933.937079198724,156.87760478719
"1163",1182,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1059.74630310665,157.031578052031
"1164",1183,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1061.56907866094,156.670256791102
"1165",1184,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1058.5773065296,156.72035399015
"1166",1185,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1059.63951628242,157.100658525697
"1167",1186,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1060.41379118875,157.177590800423
"1168",1187,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1060.90587877037,156.511347313812
"1169",1188,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1060.46349608998,157.995264518977
"1170",1189,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1060.628232747,156.802512843393
"1171",1190,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1061.15898825605,157.152112051636
"1172",1191,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,933.259337797887,156.419791918586
"1173",1192,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,911.523625984052,157.0533780416
"1174",1193,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1060.43011292074,157.353160442055
"1175",1194,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,933.267168498406,157.2906046058
"1176",1195,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1061.25377510785,156.283777936065
"1177",1196,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1065.9786785962,205.918048070414
"1178",1197,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1066.90955320856,204.930004098823
"1179",1198,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.352315856335,205.259186465149
"1180",1199,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1038.67732499101,159.447307651524
"1181",1200,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1058.45836321505,156.841722972417
"1182",1201,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1060.80401101101,156.824367026133
"1183",1202,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1060.79725072231,157.238182062731
"1184",1203,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1059.23199608282,156.659193398607
"1185",1204,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040.14511304563,157.637017911412
"1186",1205,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039.3592833655,157.457014257246
"1187",1206,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1038.12025774063,158.439783647886
"1188",1207,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040.2896505397,158.263577839909
"1189",1208,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039.45817429154,157.340056741653
"1190",1209,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1066.48111232632,205.695547236137
"1191",1210,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,912.194629899813,156.20408092283
"1192",1211,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1037.47515635711,157.797227132304
"1193",1212,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,937.854641597529,206.913085888598
"1194",1213,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1061.03825786365,157.006124292076
"1195",1214,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1060.06082612619,157.279139080769
"1196",1215,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1040.04495652298,158.332919018745
"1197",1216,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1060.37511198149,157.049685178101
"1198",1217,NA,NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1060.81510777663,157.097627866698
"1199",1218,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Unknown",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.80582,13.41886,"regression",NA,NA,NA,911.157982724752,157.964454034769
"1200",1219,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Bos Neak (Pr.)",840,"Date derived from art historical analyses of lintels (Polkinghorne 2007).",104.16441,13.5297,"empirical",NA,NA,840,840,0
"1201",1220,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Peung Moha Eisei (Pr.)",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",104.14792,13.52375,"regression",NA,NA,NA,913.093235733246,155.938079068761
"1202",1221,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,890.572453677374,155.044795036586
"1203",1254,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Chup Chrei (Pr.)",848,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.16218,13.50371,"graphbased",NA,NA,NA,889.183912413914,155.824627278077
"1204",1256,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Trung Khla Khmum (Pr.)",885,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.1552,13.56101,"graphbased",NA,NA,NA,912.403736460756,155.590429674989
"1205",1258,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kulen",960,"Majority of population is assumed to have moved to Yasodharapura.",104.13972,13.54811,"empirical",NA,NA,960,960,0
"1206",1260,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Thmâ Dap (Pr.)",830,"Date derived from art historical analyses of lintels (Polkinghorne 2007).",104.15968,13.50131,"empirical",NA,NA,830,830,0
"1207",1262,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"Neak Ta (Pr.)",825,"Date derived from art historical analyses of lintels (Polkinghorne 2007).",104.16421,13.53145,"empirical",NA,NA,825,825,0
"1208",1284,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Unknown",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.76849,13.43707,"regression",NA,NA,NA,1039.74250111693,157.562453214771
"1209",1303,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kroes Thmâ Bay Kriem",885,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",104.14173,13.53422,"graphbased",NA,NA,NA,912.233381633616,156.119693842204
"1210",1305,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Prasat Kâp Tbal (T.)",1087.121,"Date derived through multiple linear regression (Klassen et al. 2018).",103.80099,13.40119,"regression",NA,NA,NA,1078.11910957709,167.889096565135
"1211",1306,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Kon Khlaeng (Pr.)",750,"Must have been built before the Indratakaka.",103.98032,13.35046,"empirical",NA,NA,750,750,0
"1212",1307,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Ta Prohm (Pr.)",885,"Date derived through graph-based semi-supervised machine learning (Klassen et al. 2018).",103.97488,13.34232,"graphbased",NA,NA,NA,911.424183280235,155.97378221325
"1213",1312,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,895.392748340417,204.110865641085
"1214",1313,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.079511711907,205.820243246031
"1215",1314,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1021.2640450467,204.058834452989
"1216",1315,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039.41394078338,157.659993407481
"1217",1316,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1043.19049174001,205.905503232834
"1218",1318,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,916.893922195184,205.033467203258
"1219",1319,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,918.100336447455,205.366691321985
"1220",1320,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,919.005379550319,204.942030893532
"1221",1321,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1037.66466530124,158.913719916934
"1222",1322,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1044.60663838912,205.239497791455
"1223",1323,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1039.03413897655,157.925983587309
"1224",1324,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,889.596254590683,156.365924847072
"1225",1327,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1043.99748717035,205.153123628639
"1226",1328,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1022.16531284693,204.881960551129
"1227",1329,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,896.11494792014,204.141580541413
"1228",1330,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,890.59437496756,156.147186342004
"1229",1331,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,895.58599803351,204.076048268926
